"Fléac-sur-Seugne",17800,45.533333,-0.533333
"Floirac",17120,45.483333,-0.75
"La Flotte",17630,46.183333,-1.333333
"Fontaine-Chalendray",17510,45.95,-0.183333
"Fontaines-d'Ozillac",17500,45.383333,-0.383333
"Fontcouverte",17100,45.766667,-0.583333
"Fontenet",17400,45.916667,-0.45
"Forges",17290,46.1,-0.9
"Le Fouilloux",17270,45.183333,-0.116667
"Fouras",17450,45.983333,-1.1
"La Fredière",17770,45.866667,-0.583333
"Geay",17250,45.866667,-0.766667
"Gémozac",17260,45.566667,-0.666667
"La Genétouze",17360,45.216667,-0.016667
"Genouillé",17430,46.016667,-0.783333
"Germignac",17520,45.566667,-0.333333
"Gibourne",17160,45.933333,-0.3
"Le Gicq",17160,45.933333,-0.25
"Givrezac",17260,45.55,-0.633333
"Les Gonds",17100,45.716667,-0.616667
"Gourvillette",17490,45.883333,-0.216667
"Grandjean",17350,45.866667,-0.6
"La Grève-sur-Mignon",17170,46.25,-0.766667
"Grézac",17120,45.6,-0.85
"La-Gripperie-Saint-Symphorien",17620,45.8,-0.933333
"Le Gua",17600,45.733333,-0.95
"Le Gué-d'Alléré",17540,46.183333,-0.866667
"Guitinières",17500,45.433333,-0.516667
"Haimps",17160,45.866667,-0.25
"Hiers-Brouage",17320,45.85,-1.066667
"L'Houmeau",17137,46.183333,-1.166667
"La Jard",17460,45.65,-0.583333
"Jarnac-Champagne",17520,45.566667,-0.4
"La Jarne",17220,46.116667,-1.066667
"La Jarrie",17220,46.133333,-1.016667
"La Jarrie-Audouin",17330,46.033333,-0.483333
"Jazennes",17260,45.583333,-0.616667
"Jonzac",17500,45.45,-0.433333
"Juicq",17770,45.85,-0.566667
"Jussas",17130,45.283333,-0.35
"Lagord",17140,46.183333,-1.133333
"La Laigne",17170,46.216667,-0.75
"Landes",17380,45.983333,-0.6
"Landrais",17290,46.066667,-0.866667
"Léoville",17500,45.383333,-0.333333
"Loire-les-Marais",17870,45.983333,-0.916667
"Loiré-sur-Nie",17470,45.95,-0.283333
"Loix",17111,46.2235,-1.43794
"Longèves",17230,46.233333,-0.983333
"Lonzac",17520,45.6,-0.4
"Lorignac",17240,45.45,-0.683333
"Loulay",17330,46.05,-0.5
"Louzignac",17160,45.833333,-0.233333
"Lozay",17330,46.05,-0.533333
"Luchat",17600,45.716667,-0.766667
"Lussac",17500,45.466667,-0.483333
"Lussant",17430,45.966667,-0.816667
"Macqueville",17490,45.8,-0.216667
"Marans",17230,46.3",-1
"Marennes",17320,45.816667,-1.116667
"Marignac",17800,45.516667,-0.483333
"Marsais",17700,46.116667,-0.6
"Marsilly",17137,46.233333,-1.116667
"Massac",17490,45.866667,-0.216667
"Matha",17160,45.866667,-0.316667
"Les Mathes",17570,45.716667,-1.15
"Mazeray",17400,45.916667,-0.566667
"Mazerolles",17800,45.55,-0.583333
"Médis",17600,45.65,-0.966667
"Meschers-sur-Gironde",17132,45.566667,-0.95
"Messac",17130,45.35,-0.316667
"Meursac",17120,45.65,-0.816667
"Meux",17500,45.45,-0.35
"Migré",17330,46.066667,-0.55
"Migron",17770,45.8,-0.4
"Mirambeau",17150,45.366667,-0.566667
"Moëze",17780,45.9,-1.033333
"Moings",17500,45.483333,-0.35
"Mons",17160,45.816667,-0.35
"Montendre",17130,45.283333,-0.4
"Montguyon",17270,45.216667,-0.183333
"Montils",17800,45.65,-0.5
"Montpellier-de-Médillan",17260,45.633333,-0.75
"Montroy",17220,46.15,-1.016667
"Moragne",17430,45.966667,-0.8
"Mornac-sur-Seudre",17113,45.716667,-1.033333
"Mortagne-sur-Gironde",17120,45.483333,-0.783333
"Mortiers",17500,45.4,-0.316667
"Mosnac",17240,45.5,-0.516667
"Moulons",17130,45.333333,-0.333333
"Le Mung",17350,45.866667,-0.7
"Muron",17430,46.033333,-0.833333
"Nachamps",17380,46.016667,-0.616667
"Nancras",17600,45.75,-0.883333
"Nantillé",17770,45.866667,-0.483333
"Néré",17510,45.966667,-0.233333
"Neuillac",17520,45.516667,-0.4
"Neulles",17500,45.5,-0.416667
"Neuvicq-le-Château",17490,45.8,-0.166667
"Nieul-lès-Saintes",17810,45.766667,-0.733333
"Nieul-le-Virouil",17150,45.416667,-0.533333
"Nieul-sur-Mer",17137,46.2,-1.166667
"Nieulle-sur-Seudre",17600,45.75,-0.983333
"Les Nouillers",17380,45.933333,-0.666667
"Nuaillé-d'Aunis",17540,46.216667,-0.933333
"Nuaillé-sur-Boutonne",17470,46,-0.416667
"Orignolles",17210,45.233333,-0.233333
"Ozillac",17500,45.4,-0.4
"Paillé",17470,45.983333,-0.383333
"Péré",17700,46.083333,-0.816667
"Pérignac",17800,45.616667,-0.466667
"Périgny",17180,46.15,-1.083333
"Pessines",17810,45.733333,-0.716667
"Pisany",17600,45.7,-0.783333
"Plassac",17240,45.466667,-0.566667
"Plassay",17250,45.816667,-0.733333
"Polignac",17210,45.283333,-0.3
"Pons",17800,45.583333,-0.55
"Pont-l'Abbé-d'Arnoult",17250,45.833333,-0.883333
"Port-d'Envaux",17350,45.833333,-0.683333
"Poursay-Garnaud",17400,45.95,-0.466667
"Préguillac",17460,45.666667,-0.616667
"Puilboreau",17138,46.183333,-1.1
"Puy-du-Lac",17380,45.966667,-0.716667
"Puyravault",17700,46.133333,-0.8
"Puyrolland",17380,46.033333,-0.6
"Réaux",17500,45.483333,-0.366667
"Rétaud",17460,45.683333,-0.733333
"Rivedoux-Plage",17940,46.166667,-1.266667
"Rioux",17460,45.633333,-0.716667
"Rochefort",17300,45.933333,-0.983333
"La Rochelle",17000,46.166667,-1.15
"Romazières",17510,45.983333,-0.166667
"Romegoux",17250,45.866667,-0.8
"Rouffiac",17800,45.683333,-0.483333
"Rouffignac",17130,45.333333,-0.45
"Royan",17200,45.633333,-1.033333
"Sablonceaux",17600,45.716667,-0.883333
"Saint-Agnant",17620,45.866667,-0.966667
"Saint-Aigulin",17360,45.15,-0.016667
"Saint-André-de-Lidon",17260,45.6,-0.75
"Saint-Augustin",17570,45.683333,-1.116667
"Saint-Bonnet-sur-Gironde",17150,45.35,-0.666667
"Saint-Bris-des-Bois",17770,45.766667,-0.483333
"Saint-Christophe",17220,46.133333,-0.933333
"Saint-Ciers-Champagne",17520,45.45,-0.3
"Saint-Ciers-du-Taillon",17240,45.416667,-0.65
"Saint-Clément-des-Baleines",17590,46.225,-1.541667
"Saint-Coutant-le-Grand",17430,45.95,-0.75
"Saint-Crépin",17380,46,-0.733333
"Saint-Cyr-du-Doret",17170,46.266667,-0.816667
"Saint-Denis-d'Oléron",17650,46.033333,-1.383333
"Saint-Dizant-du-Bois",17150,45.4,-0.566667
"Saint-Dizant-du-Gua",17240,45.433333,-0.7
"Saint-Eugène",17520,45.5,-0.283333
"Saint-Félix",17330,46.083333,-0.6
"Saint-Fort-sur-Gironde",17240,45.466667,-0.716667
"Saint-Froult",17780,45.916667,-1.05
"Saint-Genis-de-Saintonge",17240,45.483333,-0.566667
"Saint-Georges-de-Didonne",17110,45.6",-1
"Saint-Georges-de-Longuepierre",17470,46.033333,-0.4
"Saint-Georges-des-Agoûts",17150,45.383333,-0.65
"Saint-Georges-des-Côteaux",17810,45.766667,-0.716667
"Saint-Georges-d'Oléron",17190,45.983333,-1.333333
"Saint-Georges-du-Bois",17700,46.133333,-0.733333
"Saint-Germain-de-Lusignan",17500,45.45,-0.466667
"Saint-Germain-de-Marencennes",17700,46.066667,-0.783333
"Saint-Germain-de-Vibrac",17500,45.433333,-0.316667
"Saint-Germain-du-Seudre",17240,45.516667,-0.666667
"Saint-Grégoire-d'Ardennes",17240,45.5,-0.5
"Saint-Hilaire-de-Villefranche",17770,45.85,-0.533333
"Saint-Hilaire-du-Bois",17500,45.416667,-0.5
"Saint-Hippolyte",17430,45.916667,-0.883333
"Saint-Jean-d'Angély",17400,45.95,-0.516667
"Saint-Jean-d'Angle",17620,45.816667,-0.95
"Saint-Jean-de-Liversay",17170,46.266667,-0.883333
"Saint-Julien-de-l'Escap",17400,45.933333,-0.483333
"Saint-Laurent-de-la-Barrière",17380,46.033333,-0.7
"Saint-Laurent-de-la-Prée",17450,45.983333,-1.033333
"Saint-Léger",17800,45.616667,-0.583333
"Sainte-Lheurine",17520,45.533333,-0.366667
"Saint-Maigrin",17520,45.416667,-0.283333
"Saint-Mandé-sur-Brédoire",17470,46.016667,-0.3
"Saint-Mard",17700,46.083333,-0.716667
"Sainte-Marie-de-Ré",17740,46.15,-1.3
"Saint-Martial",17330,46.05,-0.45
"Saint-Martial-de-Mirambeau",17150,45.383333,-0.6
"Saint-Martial-de-Vitaterne",17500,45.466667,-0.433333
"Saint-Martial-sur-Né",17520,45.583333,-0.366667
"Saint-Martin-d'Ary",17270,45.233333,-0.216667
"Saint-Martin-de-Coux",17360,45.15,-0.1
"Saint-Martin-de-Juillers",17400,45.933333,-0.366667
"Saint-Martin-de-la-Coudre",17330,46.066667,-0.6
"Saint-Martin-de-Ré",17410,46.2,-1.366667
"Saint-Maurice-de-Laurençanne",17130,45.35,-0.383333
"Saint-Maurice-de-Tavernole",17500,45.483333,-0.4
"Saint-Médard-d'Aunis",17220,46.15,-0.966667
"Sainte-Même",17770,45.883333,-0.466667
"Saint-Nazaire-sur-Charente",17780,45.95,-1.05
"Saint-ouen-d'Aunis",17230,46.216667,-1.033333
"Saint-Ouen",17490,45.866667,-0.166667
"Saint-Palais-de-Négrignac",17210,45.266667,-0.216667
"Saint-Palais-de-Phiolin",17800,45.516667,-0.6
"Saint-Palais-sur-Mer",17420,45.633333,-1.083333
"Saint-Pardoult",17400,46,-0.45
"Saint-Pierre-d'Amilly",17700,46.166667,-0.666667
"Saint-Pierre-de-Juillers",17400,45.933333,-0.366667
"Saint-Pierre-de-l'Île",17330,46.016667,-0.433333
"Saint-Pierre-d'Oléron",17310,45.95,-1.316667
"Saint-Pierre-du-Palais",17270,45.166667,-0.15
"Saint-Porchaire",17250,45.816667,-0.783333
"Saint-Quantin-de-Rancanne",17800,45.533333,-0.6
"Sainte-Ramée",17240,45.416667,-0.666667
"Saint-Rogatien",17220,46.15,-1.066667
"Saint-Romain-sur-Gironde",17240,45.45,-0.75
"Saint-Romain-de-Benet",17600,45.7,-0.85
"Saint-Saturnin-du-Bois",17700,46.133333,-0.666667
"Saint-Sauveur-d'Aunis",17540,46.216667,-0.883333
"Saint-Savinien",17350,45.883333,-0.683333
"Saint-Seurin-de-Palenne",17800,45.633333,-0.516667
"Saint-Séverin-sur-Boutonne",17330,46.083333,-0.416667
"Saint-Sigismond-de-Clermont",17240,45.45,-0.533333
"Saint-Simon-de-Bordes",17500,45.4,-0.45
"Saint-Simon-de-Pellouaille",17260,45.616667,-0.7
"Saint-Sorlin-de-Cônac",17150,45.366667,-0.683333
"Saint-Sornin",17600,45.766667,-0.983333
"Sainte-Soulle",17220,46.183333,-1.016667
"Saint-Sulpice-d'Arnoult",17250,45.8,-0.85
"Saint-Sulpice-de-Royan",17200,45.666667,-1.016667
"Saint-Thomas-de-Cônac",17150,45.383333,-0.683333
"Saint-Trojan-les-Bains",17370,45.833333,-1.2
"Saint-Vaize",17100,45.816667,-0.633333
"Saint-Vivien",17220,46.066667,-1.05
"Saint-Xandre",17138,46.2,-1.1
"Saintes",17100,45.75,-0.633333
"Saleignes",17510,46.016667,-0.183333
"Salignac-de-Mirambeau",17130,45.35,-0.483333
"Salignac-sur-Charente",17800,45.666667,-0.416667
"Salles-lès-Aulnay",17470,46.033333,-0.316667
"Salles-sur-Mer",17220,46.1,-1.05
"Saujon",17600,45.666667,-0.916667
"Seigné",17510,45.95,-0.2
"Semillac",17150,45.4,-0.6
"Semoussac",17150,45.383333,-0.616667
"Sémussac",17120,45.6,-0.916667
"Le Seure",17770,45.783333,-0.366667
"Siecq",17490,45.833333,-0.2
"Sonnac",17160,45.833333,-0.266667
"Soubise",17780,45.933333",-1
"Soubran",17150,45.35,-0.516667
"Soulignonne",17250,45.783333,-0.783333
"Souméras",17130,45.3,-0.416667
"Sousmoulins",17130,45.3,-0.333333
"Surgères",17700,46.1,-0.75
"Taillant",17350,45.9,-0.616667
"Taillebourg",17350,45.833333,-0.65
"Talmont",17120,45.533333,-0.9
"Tanzac",17260,45.566667,-0.633333
"Taugon",17170,46.3,-0.833333
"Ternant",17400,45.95,-0.583333
"Tesson",17460,45.633333,-0.65
"Thaims",17120,45.616667,-0.783333
"Thairé",17290,46.066667",-1
"Thénac",17460,45.666667,-0.65
"Thézac",17600,45.666667,-0.783333
"Thors",17160,45.833333,-0.316667
"Le Thou",17290,46.083333,-0.916667
"Tonnay-Boutonne",17380,45.966667,-0.716667
"Tonnay-Charente",17430,45.95,-0.9
"Torxé",17380,45.95,-0.616667
"Les Touches-de-Périgny",17160,45.916667,-0.266667
"La Tremblade",17390,45.766667,-1.133333
"Trizay",17250,45.883333,-0.9
"La Vallée",17250,45.883333,-0.85
"Vallet",17130,45.3,-0.35
"Vandré",17700,46.05,-0.75
"Vanzac",17500,45.366667,-0.3
"Varaize",17400,45.916667,-0.416667
"Varzay",17460,45.7,-0.733333
"Vaux-sur-Mer",17640,45.65,-1.033333
"Vénérand",17100,45.8,-0.566667
"Vergeroux",17300,45.966667,-0.983333
"Vergné",17330,46.066667,-0.516667
"La Vergne",17400,45.966667,-0.566667
"Vérines",17540,46.2,-0.966667
"Vervant",17400,45.983333,-0.45
"Vibrac",17130,45.358333,-0.341667
"Villars-en-Pons",17260,45.6,-0.616667
"Villars-les-Bois",17770,45.8,-0.433333
"La Villedieu",17470,46.066667,-0.316667
"Villedoux",17230,46.233333,-1.05
"Villemorin",17470,46,-0.283333
"Villeneuve-la-Comtesse",17330,46.1,-0.5
"Villenouvelle",17330,46.1,-0.45
"Villexavier",17500,45.366667,-0.433333
"Villiers-Couture",17510,45.983333,-0.15
"Vinax",17510,46.033333,-0.2
"Virollet",17260,45.55,-0.716667
"Virson",17290,46.133333,-0.9
"Voissay",17400,45.95,-0.6
"Vouhé",17700,46.133333,-0.783333
"Yves",17340,46.016667,-1.05
"La Brée-les-Bains",17840,46.016667,-1.35
"La Pallice",17000,46.166667,-1.216667
"Brouage",17320,45.866667,-1.066667
"Chaucre",17190,45.991667,-1.375
"La Cotinière",17310,45.916667,-1.366667
"Le Gillieux",17590,46.225,-1.533333
"Ronce-les-Bains",17390,45.8,-1.166667
"Les Boucholeurs",17340,46.05,-1.083333
"Sérigny",17230,46.266667",-1
"Achères",18250,47.283333,2.466667
"Ainay-le-Vieil",18200,46.666667,2.55
"Les Aix-d'Angillon",18220,47.2,2.566667
"Allogny",18110,47.216667,2.316667
"Allouis",18500,47.166667,2.233333
"Annoix",18340,46.95,2.55
"Arçay",18340,46.95,2.35
"Arcomps",18200,46.683333,2.433333
"Ardenais",18170,46.65,2.366667
"Argent-sur-Sauldre",18410,47.55,2.45
"Argenvières",18140,47.133333",3
"Arpheuilles",18200,46.783333,2.566667
"Assigny",18260,47.433333,2.75
"Aubigny-sur-Nère",18700,47.483333,2.433333
"Aubinges",18220,47.216667,2.583333
"Augy-sur-Aubois",18600,46.783333,2.85
"Avord",18520,47.033333,2.65
"Azy",18220,47.183333,2.716667
"Bannay",18300,47.383333,2.883333
"Bannegon",18210,46.8,2.716667
"Barlieu",18260,47.483333,2.633333
"Baugy",18800,47.083333,2.733333
"Beddes",18370,46.6,2.2
"Beffes",18320,47.1,3.016667
"Bengy-sur-Craon",18520,47,2.75
"Berry-Bouy",18500,47.116667,2.3
"Bessais-le-Fromental",18210,46.75,2.75
"Blancafort",18410,47.533333,2.533333
"Blet",18350,46.9,2.733333
"Boulleret",18240,47.416667,2.866667
"Bourges",18000,47.083333,2.4
"Bouzais",18200,46.7,2.483333
"Brécy",18220,47.116667,2.616667
"Brinay",18120,47.15,2.133333
"Brinon-sur-Sauldre",18410,47.566667,2.25
"Bruère-Allichamps",18200,46.766667,2.45
"Bué",18300,47.3,2.8
"Bussy",18130,46.9,2.633333
"La Celette",18360,46.65,2.516667
"La Celle",18200,46.766667,2.45
"La Celle-Condé",18160,46.8,2.183333
"Cerbois",18120,47.116667,2.1
"Chalivoy-Milon",18130,46.866667,2.7
"La Chapelle-d'Angillon",18380,47.366667,2.433333
"La Chapelle-Hugon",18150,46.9,2.95
"La Chapelle-Montlinard",18140,47.166667,2.983333
"La Chapelle-Saint-Ursin",18570,47.066667,2.316667
"La Chapelotte",18250,47.35,2.583333
"Charenton-du-Cher",18210,46.733333,2.65
"Charentonnay",18140,47.15,2.883333
"Charly",18350,46.9,2.75
"Chârost",18290,46.983333,2.133333
"Chassy",18800,47.05,2.85
"Châteaumeillant",18370,46.566667,2.2
"Châteauneuf-sur-Cher",18190,46.85,2.316667
"Le Châtelet",18170,46.633333,2.283333
"Chaumont",18350,46.833333,2.75
"Chaumoux-Marcilly",18140,47.116667,2.783333
"Le Chautay",18150,46.983333,2.966667
"Chavannes",18190,46.85,2.375
"Chéry",18120,47.116667,2.05
"Chezal-Benoît",18160,46.833333,2.116667
"Civray",18290,46.966667,2.166667
"Clémont",18410,47.566667,2.3
"Cogny",18130,46.85,2.633333
"Colombiers",18200,46.7,2.533333
"Concressault",18260,47.483333,2.583333
"Contres",18130,46.866667,2.5
"Cornusse",18350,46.95,2.733333
"Corquoy",18190,46.883333,2.3
"Couargues",18300,47.3,2.916667
"Cours-les-Barres",18320,47.016667,3.033333
"Coust",18210,46.7,2.6
"Couy",18140,47.116667,2.833333
"Crézançay-sur-Cher",18190,46.816667,2.366667
"Croisy",18350,46.933333,2.8
"Crosses",18340,47.016667,2.583333
"Cuffy",18150,46.95,3.05
"Culan",18270,46.55,2.35
"Dampierre-en-Crot",18260,47.466667,2.583333
"Dampierre-en-Graçay",18310,47.183333,1.95
"Drevant",18200,46.7,2.516667
"Dun-sur-Auron",18130,46.883333,2.566667
"Ennordres",18380,47.433333,2.383333
"Épineuil-le-Fleuriel",18360,46.55,2.583333
"Farges-Allichamps",18200,46.766667,2.416667
"Farges-en-Septaine",18800,47.066667,2.65
"Faverdines",18360,46.65,2.466667
"Feux",18300,47.233333,2.866667
"Foëcy",18500,47.166667,2.166667
"Fussy",18110,47.15,2.433333
"Gardefort",18300,47.266667,2.833333
"Garigny",18140,47.083333,2.9
"Genouilly",18310,47.183333,1.883333
"Germigny-l'Exempt",18150,46.916667,2.9
"Givardon",18600,46.833333,2.816667
"Graçay",18310,47.133333,1.85
"Groises",18140,47.2,2.8
"Gron",18800,47.116667,2.75
"Grossouvre",18600,46.866667,2.933333
"La Groutte",18200,46.683333,2.516667
"La Guerche-sur-l'Aubois",18150,46.95,2.95
"Henrichemont",18250,47.3,2.533333
"Herry",18140,47.216667,2.95
"Humbligny",18250,47.25,2.666667
"Ids-Saint-Roch",18170,46.716667,2.25
"Ignol",18350,46.966667,2.85
"Ineuil",18160,46.783333,2.3
"Ivoy-le-Pré",18380,47.35,2.483333
"Jalognes",18300,47.233333,2.783333
"Jars",18260,47.4,2.683333
"Jouet-sur-l'Aubois",18320,47.05",3
"Jussy-Champagne",18130,46.983333,2.65
"Jussy-le-Chaudrier",18140,47.116667,2.933333
"Lantan",18130,46.9,2.666667
"Lapan",18340,46.916667,2.3
"Laverdines",18800,47.033333,2.783333
"Lazenay",18120,47.075,2.058333
"Léré",18240,47.466667,2.866667
"Levet",18340,46.933333,2.416667
"Limeux",18120,47.066667,2.116667
"Lissay-Lochy",18340,46.966667,2.416667
"Loye-sur-Arnon",18170,46.65,2.383333
"Lugny-Bourbonnais",18350,46.933333,2.7
"Lugny-Champagne",18140,47.2,2.816667
"Lunery",18400,46.933333,2.266667
"Lury-sur-Arnon",18120,47.116667,2.05
"Maisonnais",18170,46.633333,2.2
"Marçais",18170,46.7,2.366667
"Mareuil-sur-Arnon",18290,46.883333,2.166667
"Marmagne",18500,47.1,2.283333
"Massay",18120,47.15",2
"Mehun-sur-Yèvre",18500,47.15,2.216667
"Meillant",18200,46.783333,2.5
"Menetou-Couture",18320,47.033333,2.916667
"Menetou-Râtel",18300,47.35,2.75
"Menetou-Salon",18510,47.233333,2.5
"Ménétréol-sous-Sancerre",18300,47.316667,2.866667
"Ménétréol-sur-Sauldre",18700,47.45,2.316667
"Méreau",18120,47.166667,2.05
"Méry-ès-Bois",18380,47.316667,2.366667
"Méry-sur-Cher",18100,47.233333,1.983333
"Montlouis",18160,46.816667,2.233333
"Morlac",18170,46.716667,2.316667
"Mornay-Berry",18350,47.05,2.883333
"Mornay-sur-Allier",18600,46.816667,3.033333
"Morogues",18220,47.233333,2.6
"Morthomiers",18570,47.033333,2.266667
"Moulins-sur-Yèvre",18390,47.083333,2.516667
"Nançay",18330,47.35,2.2
"Nérondes",18350,47,2.833333
"Neuilly-en-Dun",18600,46.8,2.783333
"Neuilly-en-Sancerre",18250,47.3,2.683333
"Neuvy-Deux-Clochers",18250,47.283333,2.683333
"Neuvy-le-Barrois",18600,46.866667,3.05
"Neuvy-sur-Barangeon",18330,47.316667,2.25
"Nohant-en-Goût",18390,47.1,2.566667
"Nohant-en-Graçay",18310,47.133333,1.883333
"Nozières",18200,46.733333,2.433333
"Oizon",18700,47.466667,2.516667
"Orcenais",18200,46.716667,2.433333
"Orval",18200,46.733333,2.483333
"Osmery",18130,46.933333,2.65
"Osmoy",18390,47.066667,2.516667
"Ourouer-lès-Bourdelins",18350,46.916667,2.816667
"Parassy",18220,47.233333,2.55
"Parnay",18130,46.85,2.566667
"La Perche",18200,46.65,2.566667
"Pigny",18110,47.183333,2.433333
"Plaimpied-Givaudins",18340,47,2.45
"Plou",18290,47.033333,2.133333
"Le Pondy",18210,46.8,2.65
"Précy",18140,47.1,2.933333
"Presly",18380,47.383333,2.35
"Preuilly",18120,47.1,2.183333
"Préveranges",18370,46.433333,2.25
"Primelles",18400,46.9,2.216667
"Quantilly",18110,47.233333,2.45
"Quincy",18120,47.133333,2.166667
"Raymond",18130,46.966667,2.683333
"Reigny",18270,47.3,2.75
"Rezay",18170,46.683333,2.183333
"Rians",18220,47.183333,2.616667
"Sagonne",18600,46.85,2.833333
"Saint-Aignan-des-Noyers",18600,46.766667,2.816667
"Saint-Ambroix",18290,46.933333,2.116667
"Saint-Baudel",18160,46.833333,2.216667
"Saint-Bouize",18300,47.283333,2.883333
"Saint-Caprais",18400,46.966667,2.3
"Saint-Céols",18220,47.216667,2.633333
"Saint-Christophe-le-Chaudry",18270,46.583333,2.366667
"Saint-Denis-de-Palin",18130,46.933333,2.533333
"Saint-Doulchard",18230,47.1,2.35
"Saint-Éloy-de-Gy",18110,47.15,2.35
"Saint-Florent-sur-Cher",18400,46.983333,2.25
"Saint-Georges-de-Poisieux",18200,46.683333,2.483333
"Saint-Georges-sur-la-Prée",18100,47.216667,1.933333
"Saint-Georges-sur-Moulon",18110,47.183333,2.433333
"Saint-Germain-des-Bois",18340,46.916667,2.45
"Saint-Germain-du-Puy",18390,47.1,2.483333
"Saint-Hilaire-de-Court",18100,47.216667,2.016667
"Saint-Hilaire-de-Gondilly",18320,47.05,2.866667
"Saint-Hilaire-en-Lignières",18160,46.733333,2.166667
"Saint-Jeanvrin",18370,46.583333,2.233333
"Saint-Just",18340,46.983333,2.516667
"Saint-Léger-le-Petit",18140,47.116667",3
"Saint-Loup-des-Chaumes",18190,46.816667,2.383333
"Sainte-Lunaise",18340,46.933333,2.35
"Saint-Martin-d'Auxigny",18110,47.2,2.416667
"Saint-Martin-des-Champs",18140,47.15,2.916667
"Saint-Michel-de-Volangis",18390,47.15,2.5
"Sainte-Montaine",18700,47.483333,2.316667
"Saint-Outrille",18310,47.1439,1.8409
"Saint-Palais",18110,47.233333,2.416667
"Saint-Pierre-les-Bois",18170,46.666667,2.283333
"Saint-Pierre-les-Étieux",18210,46.733333,2.616667
"Saint-Priest-la-Marche",18370,46.45,2.166667
"Saint-Satur",18300,47.333333,2.85
"Saint-Saturnin",18370,46.5,2.233333
"Sainte-Solange",18220,47.133333,2.55
"Saint-Symphorien",18190,46.816667,2.316667
"Sainte-Thorette",18500,47.083333,2.2
"Saint-Vitte",18360,46.533333,2.533333
"Saligny-le-Vif",18800,47.05,2.766667
"Sancergues",18140,47.15,2.916667
"Sancerre",18300,47.333333,2.833333
"Sancoins",18600,46.833333,2.916667
"Santranges",18240,47.5,2.766667
"Saugy",18290,46.966667,2.133333
"Saulzais-le-Potier",18360,46.6,2.5
"Savigny-en-Sancerre",18240,47.433333,2.816667
"Savigny-en-Septaine",18390,47.033333,2.55
"Senneçay",18340,46.95,2.45
"Sens-Beaujeu",18300,47.316667,2.7
"Serruelles",18190,46.883333,2.383333
"Sévry",18140,47.133333,2.816667
"Sidiailles",18270,46.5,2.316667
"Soulangis",18220,47.183333,2.516667
"Soye-en-Septaine",18340,47.033333,2.5
"Le Subdray",18570,47.016667,2.3
"Subligny",18260,47.4,2.75
"Sury-près-Léré",18240,47.483333,2.866667
"Sury-en-Vaux",18300,47.366667,2.8
"Sury-ès-Bois",18260,47.466667,2.7
"Tendron",18350,46.966667,2.85
"Thaumiers",18210,46.816667,2.65
"Thauvenay",18300,47.316667,2.866667
"Thénioux",18100,47.25,1.933333
"Torteron",18320,47.016667,2.966667
"Touchay",18160,46.716667,2.216667
"Trouy",18570,47.016667,2.35
"Uzay-le-Venon",18190,46.816667,2.466667
"Vailly-sur-Sauldre",18260,47.45,2.65
"Vallenay",18190,46.783333,2.383333
"Vasselay",18110,47.166667,2.4
"Veaugues",18300,47.25,2.75
"Venesmes",18190,46.833333,2.316667
"Verdigny",18300,47.35,2.816667
"Vereaux",18600,46.883333,2.883333
"Vernais",18210,46.766667,2.716667
"Verneuil",18210,46.816667,2.6
"Vesdun",18360,46.533333,2.433333
"Vierzon",18100,47.216667,2.083333
"Vignoux-sous-les-Aix",18110,47.183333,2.466667
"Vignoux-sur-Barangeon",18500,47.216667,2.183333
"Villabon",18800,47.1,2.683333
"Villecelin",18160,46.833333,2.183333
"Villegenon",18260,47.433333,2.6
"Villeneuve-sur-Cher",18400,47.033333,2.216667
"Villequiers",18800,47.066667,2.8
"Vinon",18300,47.283333,2.833333
"Vorly",18340,46.95,2.483333
"Vornay",18130,46.966667,2.583333
"Vouzeron",18330,47.266667,2.233333
"Fosse Nouvelle",18200,46.65,2.433333
"Affieux",19260,45.516667,1.75
"Aix",19200,45.616667,2.383333
"Albignac",19190,45.133333,1.683333
"Albussac",19380,45.133333,1.833333
"Allassac",19240,45.25,1.483333
"Altillac",19120,44.966667,1.866667
"Ambrugeat",19250,45.533333,2.133333
"Les Angles-sur-Corrèze",19000,45.3,1.8
"Argentat",19400,45.1,1.933333
"Arnac-Pompadour",19230,45.416667,1.366667
"Astaillac",19120,44.95,1.833333
"Auriac",19220,45.2,2.166667
"Ayen",19310,45.25,1.316667
"Bar",19800,45.35,1.816667
"Bassignac-le-Bas",19430,45.016667,1.866667
"Bassignac-le-Haut",19220,45.216667,2.066667
"Beaulieu-sur-Dordogne",19120,44.983333,1.833333
"Bellechassagne",19290,45.65,2.233333
"Benayes",19510,45.516667,1.466667
"Beyssac",19230,45.366667,1.4
"Beyssenac",19230,45.4,1.266667
"Billac",19120,44.95,1.783333
"Bonnefond",19170,45.533333,1.983333
"Bort-les-Orgues",19110,45.4,2.5
"Branceilles",19500,45.016667,1.7
"Brignac-la-Plaine",19310,45.183333,1.333333
"Brive-la-Gaillarde",19100,45.15,1.533333
"Brivezac",19120,45.033333,1.85
"Bugeat",19170,45.6,1.933333
"Chabrignac",19350,45.316667,1.333333
"Chamberet",19370,45.583333,1.716667
"Chamboulive",19450,45.433333,1.7
"Chameyrat",19330,45.233333,1.7
"Champagnac-la-Noaille",19320,45.316667,2.016667
"Champagnac-la-Prune",19320,45.183333,1.983333
"Chanac-les-Mines",19150,45.266667,1.816667
"Chanteix",19330,45.3,1.633333
